date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:52:34	715702/715702	---M--	200	added ('OK')	image/jpeg	etag:%22b59ca180a198281b2f53356b901a5387%22	https://static.tildacdn.com/8efa2989-2cbd-4785-b498-2005727c76f7/11.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/8efa2989-2cbd-4785-b498-2005727c76f7/11.jpg	(from https://www.malinkacapital.com/2)
01:52:34	395/395	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2008%20Mar%202018%2022:20:31%20GMT	https://static.tildacdn.com/ab8d3802-8f05-4316-8d2f-400ab7e70042/-/resize/20x/1.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/ab8d3802-8f05-4316-8d2f-400ab7e70042/-/resize/20x/1.jpg	(from https://www.malinkacapital.com/2)
01:52:34	718087/718087	---M--	200	added ('OK')	image/jpeg	etag:%225226be81f7d17b808c7ea01abf303162%22	https://static.tildacdn.com/tild3931-3333-4933-b262-656464386264/3.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3931-3333-4933-b262-656464386264/3.jpg	(from https://www.malinkacapital.com/2)
01:52:34	354/354	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jun%202020%2020:53:01%20GMT	https://static.tildacdn.com/tild3931-3333-4933-b262-656464386264/-/resizeb/20x/3.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3931-3333-4933-b262-656464386264/-/resizeb/20x/3.jpg	(from https://www.malinkacapital.com/2)
01:52:35	722422/722422	---M--	200	added ('OK')	image/jpeg	etag:%225df19305f8a62b4e4aa99a2c9040a091%22	https://static.tildacdn.com/tild3734-3238-4538-a138-613537336135/2.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3734-3238-4538-a138-613537336135/2.jpg	(from https://www.malinkacapital.com/2)
01:52:35	354/354	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2008:09:02%20GMT	https://static.tildacdn.com/tild3734-3238-4538-a138-613537336135/-/resizeb/20x/2.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3734-3238-4538-a138-613537336135/-/resizeb/20x/2.jpg	(from https://www.malinkacapital.com/2)
01:52:35	773761/773761	---M--	200	added ('OK')	image/jpeg	etag:%22d6639def687a2ab0f318d7f047950d54%22	https://static.tildacdn.com/tild6364-3361-4665-a665-316161653931/5.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild6364-3361-4665-a665-316161653931/5.jpg	(from https://www.malinkacapital.com/2)
01:52:35	357/357	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2008:09:02%20GMT	https://static.tildacdn.com/tild6364-3361-4665-a665-316161653931/-/resizeb/20x/5.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild6364-3361-4665-a665-316161653931/-/resizeb/20x/5.jpg	(from https://www.malinkacapital.com/2)
01:52:36	768421/768421	---M--	200	added ('OK')	image/jpeg	etag:%227a83955dddcece4b9ab3c464c92329d3%22	https://static.tildacdn.com/tild3334-6166-4136-b333-353137633866/9.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3334-6166-4136-b333-353137633866/9.jpg	(from https://www.malinkacapital.com/2)
01:52:36	354/354	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2008:09:02%20GMT	https://static.tildacdn.com/tild3334-6166-4136-b333-353137633866/-/resizeb/20x/9.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3334-6166-4136-b333-353137633866/-/resizeb/20x/9.jpg	(from https://www.malinkacapital.com/2)
01:52:36	364/364	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2020%20Apr%202018%2017:34:54%20GMT	https://static.tildacdn.com/3852002f-4510-4150-b0dc-0854e5e1d2b9/-/resize/20x/14.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/3852002f-4510-4150-b0dc-0854e5e1d2b9/-/resize/20x/14.jpg	(from https://www.malinkacapital.com/2)
01:52:36	357/357	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2014%20Mar%202018%2009:05:48%20GMT	https://static.tildacdn.com/b2b864d7-213f-40e1-bacc-954ab2476356/-/resize/20x/12.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/b2b864d7-213f-40e1-bacc-954ab2476356/-/resize/20x/12.jpg	(from https://www.malinkacapital.com/2)
01:52:36	374/374	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2011%20Apr%202018%2000:41:06%20GMT	https://static.tildacdn.com/acbd1a21-ffb9-43ed-8d16-8766470cbbaf/-/resize/20x/13.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/acbd1a21-ffb9-43ed-8d16-8766470cbbaf/-/resize/20x/13.jpg	(from https://www.malinkacapital.com/2)
01:52:37	392/392	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2014%20May%202020%2013:27:55%20GMT	https://static.tildacdn.com/40441c64-f870-406c-bf4a-b30e4fe8e577/-/resize/20x/17.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/40441c64-f870-406c-bf4a-b30e4fe8e577/-/resize/20x/17.jpg	(from https://www.malinkacapital.com/2)
01:52:37	171491/171491	---M--	200	added ('OK')	image/jpeg	etag:%22d136c0afee5c9c8b7659c225c5bff3ad%22	https://static.tildacdn.com/tild3135-3039-4638-b535-613066643762/15.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3135-3039-4638-b535-613066643762/15.jpg	(from https://www.malinkacapital.com/2)
01:52:37	360/360	---MC-	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:04:01%20GMT	https://static.tildacdn.com/tild3135-3039-4638-b535-613066643762/-/resizeb/20x/15.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3135-3039-4638-b535-613066643762/-/resizeb/20x/15.jpg	(from https://www.malinkacapital.com/2)
01:52:37	195488/195488	---M--	200	added ('OK')	image/jpeg	etag:%22b612e356e121644a129b4aa1c156e46d%22	https://static.tildacdn.com/tild3061-3535-4939-b539-353639643462/16.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3061-3535-4939-b539-353639643462/16.jpg	(from https://www.malinkacapital.com/2)
01:52:37	373/373	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jun%202020%2020:53:04%20GMT	https://static.tildacdn.com/tild3061-3535-4939-b539-353639643462/-/resizeb/20x/16.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3061-3535-4939-b539-353639643462/-/resizeb/20x/16.jpg	(from https://www.malinkacapital.com/2)
01:52:38	154/154	---MC-	200	added ('OK')	image/png	date:Sun,%2007%20Jun%202020%2020:53:04%20GMT	https://static.tildacdn.com/d6209ed7-2e87-4c87-ab87-01da3506feb3/-/empty/189957_196755917021554_1872769_n.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/d6209ed7-2e87-4c87-ab87-01da3506feb3/-/empty/189957_196755917021554_1872769_n.png	(from https://www.malinkacapital.com/2)
01:52:38	84169/84169	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e172403-148c9%22	https://static.tildacdn.com/js/ya-share.js	C:/webcopy/malinkacapital.com/static.tildacdn.com/js/ya-share.js	(from https://www.malinkacapital.com/2)
01:52:39	53406/53406	---MC-	200	added ('OK')	image/png	date:Sun,%2007%20Jun%202020%2020:53:05%20GMT	https://static.tildacdn.com/tild6161-6335-4165-b037-626235363733/-/resize/504x/image_279.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild6161-6335-4165-b037-626235363733/-/resize/504x/image_279.png	(from https://www.malinkacapital.com/3)
01:52:39	37183/37183	---M--	200	added ('OK')	image/png	etag:%225dd2bb26f74ebb0664a002a83ac2d5d7%22	https://static.tildacdn.com/tild6161-3239-4035-a436-616163343661/___.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild6161-3239-4035-a436-616163343661/___.png	(from https://www.malinkacapital.com/politika_konf)
01:52:40	1118/1118	---MC-	200	added ('OK')	image/png	date:Thu,%2002%20Apr%202020%2013:03:13%20GMT	https://static.tildacdn.com/tild6161-6335-4165-b037-626235363733/-/resize/20x/image_279.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild6161-6335-4165-b037-626235363733/-/resize/20x/image_279.png	(from https://www.malinkacapital.com/3)
01:52:40	104602/104602	---MCZ	200	added ('OK')	text/html	etag:W/%221989a-5a6c830442250%22	https://www.malinkacapital.com/soglasie	C:/webcopy/malinkacapital.com/www.malinkacapital.com/soglasie	(from https://www.malinkacapital.com/)
01:52:40	37183/37183	---M--	200	added ('OK')	image/png	etag:%225dd2bb26f74ebb0664a002a83ac2d5d7%22	https://static.tildacdn.com/tild3533-3035-4133-a133-363333663561/___.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3533-3035-4133-a133-363333663561/___.png	(from https://www.malinkacapital.com/hedge_fund)
01:52:40	102737/102737	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2219151-5a6c8304631a8%22	https://www.malinkacapital.com/tilda/popup/	C:/webcopy/malinkacapital.com/www.malinkacapital.com/tilda/popup/index.html	(from https://tilda.ws/project2098589/tilda-blocks-2.7.js?t=1591380945)
01:52:40	133093/133093	---MCZ	200	added ('OK')	text/css	date:Sat,%2006%20Jun%202020%2007:42:58%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.12.css?t=1591428949	C:/webcopy/malinkacapital.com/tilda.ws/project2098589/tilda-blocks-2.125961.css	(from https://www.malinkacapital.com/hedge_fund)
01:52:41	68159/68159	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2006%20Jun%202020%2007:42:58%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.7.js?t=1591428949	C:/webcopy/malinkacapital.com/tilda.ws/project2098589/tilda-blocks-2.75961.js	(from https://www.malinkacapital.com/hedge_fund)
01:52:41	37183/37183	---M--	200	added ('OK')	image/png	etag:%225dd2bb26f74ebb0664a002a83ac2d5d7%22	https://static.tildacdn.com/tild6562-3731-4366-a162-343232376661/___.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild6562-3731-4366-a162-343232376661/___.png	(from https://www.malinkacapital.com/tools)
01:52:41	133093/133093	---MCZ	200	added ('OK')	text/css	date:Sat,%2006%20Jun%202020%2007:42:57%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.12.css?t=1591429377	C:/webcopy/malinkacapital.com/tilda.ws/project2098589/tilda-blocks-2.12ad50.css	(from https://www.malinkacapital.com/tools)
01:52:42	68159/68159	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2006%20Jun%202020%2007:42:58%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.7.js?t=1591429377	C:/webcopy/malinkacapital.com/tilda.ws/project2098589/tilda-blocks-2.7ad50.js	(from https://www.malinkacapital.com/tools)
01:52:42	37183/37183	---M--	200	added ('OK')	image/png	etag:%225dd2bb26f74ebb0664a002a83ac2d5d7%22	https://static.tildacdn.com/tild6634-3766-4339-b362-313564373863/___.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild6634-3766-4339-b362-313564373863/___.png	(from https://www.malinkacapital.com/blog_eng)
01:52:43	37183/37183	---M--	200	added ('OK')	image/png	etag:%225dd2bb26f74ebb0664a002a83ac2d5d7%22	https://static.tildacdn.com/tild3230-6537-4233-a230-313161336432/___.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3230-6537-4233-a230-313161336432/___.png	(from https://www.malinkacapital.com/soglasie)
01:52:43	119702/119702	---MCZ	200	added ('OK')	text/html	etag:W/%221d396-5a6c830849273%22	https://www.malinkacapital.com/consent	C:/webcopy/malinkacapital.com/www.malinkacapital.com/consent.html	(from https://www.malinkacapital.com/soglasie)
01:52:43	37183/37183	---M--	200	added ('OK')	image/png	etag:%225dd2bb26f74ebb0664a002a83ac2d5d7%22	https://static.tildacdn.com/tild3731-3062-4238-b731-623364623235/___.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3731-3062-4238-b731-623364623235/___.png	(from https://www.malinkacapital.com/consent)
01:52:44	122804/122804	---MCZ	200	added ('OK')	text/html	etag:W/%221dfb4-5a6c830819ca3%22	https://www.malinkacapital.com/privacy	C:/webcopy/malinkacapital.com/www.malinkacapital.com/privacy	(from https://www.malinkacapital.com/eng)
01:52:44	37183/37183	---M--	200	added ('OK')	image/png	etag:%225dd2bb26f74ebb0664a002a83ac2d5d7%22	https://static.tildacdn.com/tild6465-3831-4362-b635-356666333562/___.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild6465-3831-4362-b635-356666333562/___.png	(from https://www.malinkacapital.com/privacy)
